City,StateID,lat,lng,density,id
Peterson,IA,42.9176,-95.3434,284.1,1840009058
Lovingston,VA,37.7605,-78.8688,36.6,1840024713
Brimley,MI,46.406,-84.5786,84.3,1840031715
Beaver Creek,MT,48.5437,-109.8068,32.1,1840032827
Hamburg,OH,39.6519,-82.6608,61.4,1840093021
Zeba,MI,46.7928,-88.4133,40.9,1840026100
Rico,CO,37.6891,-108.0316,217.5,1840021541
Lynnville,TN,35.3782,-87.0054,285.3,1840016376
Napoleonville,LA,29.9384,-91.0263,949.6,1840018259
Sheldahl,IA,41.8646,-93.6967,183.8,1840009173
Orchard,NE,42.3368,-98.2411,373.6,1840011191
Oakland,MS,34.0576,-89.9132,96.5,1840016734
Chowan Beach,NC,36.2142,-76.7107,573.7,1840091022
Manilla,IN,39.5727,-85.622,307.7,1840026615
Hickox,GA,31.1471,-81.9952,55,1840029266
Rensselaer Falls,NY,44.5909,-75.319,309.3,1840004062
Clarendon,PA,41.7806,-79.094,357.3,1840003332
Veyo,UT,37.3375,-113.6931,71.2,1840026840
Alto Pass,IL,37.5737,-89.3192,68.9,1840010866
Lyon,MS,34.2169,-90.543,305.2,1840016641
Ernest,PA,40.6782,-79.1645,550,1840000994
Wharton,OH,40.8613,-83.4648,117.1,1840011890
Canadohta Lake,PA,41.8176,-79.8364,123.1,1840004804
Oval,PA,41.1522,-77.1745,134.3,1840026313
Piney Grove,GA,32.6218,-85.0368,53.7,1840049788
Pitkin,LA,30.9344,-92.9267,23.6,1840025974
Hornbrook,CA,41.908,-122.5597,126.3,1840017473
Potsdam,OH,39.9637,-84.4148,330,1840012376
Axson,GA,31.2766,-82.7236,97.8,1840029377
Fort Coffee,OK,35.2942,-94.5731,22.5,1840021798
Plainfield,IA,42.8447,-92.5359,539.4,1840009089
Shrewsbury,WV,38.2079,-81.4671,420.4,1840025661
Eldora,CO,39.9536,-105.578,35.4,1840017527
Lostine,OR,45.4868,-117.4296,247.2,1840019920
Mount Cory,OH,40.9349,-83.8236,167.4,1840011744
Sharpsburg,GA,33.337,-84.6504,151.4,1840018012
Liberty,TN,36.0046,-85.9779,127.1,1840016184
Pilot Station,AK,61.9422,-162.8828,91.4,1840023329
Fairview,IL,40.6485,-90.1841,34.8,1840012014
Mercer,MO,40.5106,-93.5299,324,1840009416
Eagle,PA,40.0764,-75.6855,333.3,1840034936
Huntley,MT,45.8995,-108.3054,96.5,1840017390
Miltonvale,KS,39.3496,-97.4523,195.8,1840008453
Ridgefield,IL,42.2707,-88.362,280.6,1840029812
Unadilla,NE,40.6826,-96.2699,158.5,1840011969
McGuffey,OH,40.6928,-83.7859,465.2,1840011960
Kukuihaele,HI,20.1195,-155.5654,85.6,1840029512
Martins Creek,PA,40.7816,-75.1912,179.8,1840026394
Ropesville,TX,33.4133,-102.1552,461.9,1840020607
Patten,ME,46.0043,-68.4427,73.8,1840152989
Spalding,NE,41.6892,-98.3626,491.8,1840011466
Sinclair,WY,41.7761,-107.1199,60.2,1840022372
Wilburton Number One,PA,40.8127,-76.3931,163.1,1840035261
Dallas,WI,45.2591,-91.8142,101.2,1840002073
Maribel,WI,44.2775,-87.8025,128,1840002214
Coaldale,CO,38.3558,-105.8131,4.7,1840024643
Alleman,IA,41.8149,-93.6092,49.8,1840007064
Hundred,WV,39.6835,-80.4575,291.4,1840005669
Smartsville,CA,39.2053,-121.2928,204.1,1840026640
Pineland,FL,26.6642,-82.1477,163.1,1840014224
Norman,AR,34.4584,-93.6791,130.1,1840016601
Sudlersville,MD,39.1833,-75.8535,96.3,1840005903
Bayside,TX,28.0966,-97.2109,144,1840020998
Northmoor,MO,39.1845,-94.6054,466.1,1840008484
Buxton,ND,47.6021,-97.0976,234.3,1840000132
Wardensville,WV,39.0768,-78.593,203.7,1840005905
Laceyville,PA,41.6457,-76.1589,453.2,1840000577
Seward,PA,40.413,-79.0219,670.4,1840001158
Amboy,IN,40.6017,-85.9272,299.6,1840010343
Misquamicut,RI,41.3237,-71.822,124.8,1840026290
Bellflower,IL,40.3404,-88.5258,291.5,1840011971
Mount Carmel,SC,34.0185,-82.5045,15.9,1840013694
Lancaster,KS,39.571,-95.3037,331.7,1840008459
Horton Bay,MI,45.2814,-85.0742,30.4,1840025191
South Bethlehem,PA,40.9991,-79.3395,456.4,1840035294
Hector,AR,35.4646,-92.9759,64,1840015403
Avondale,CO,38.2351,-104.3482,233,1840017588
Fort Wingate,NM,35.4708,-108.5439,72.4,1840027843
Hostetter,PA,40.264,-79.3977,200.7,1840026430
Chauncey,WV,37.7652,-81.9834,101.5,1840038227
Grubbs,AR,35.654,-91.0755,257.6,1840013402
Moneta,VA,37.1886,-79.6133,38.1,1840037272
Paris,MS,34.1749,-89.4519,120,1840032388
Narrowsburg,NY,41.6034,-75.0563,80.7,1840004783
Endicott,WA,46.9282,-117.6867,382.4,1840021137
Warren City,TX,32.553,-94.9056,83.5,1840022079
Joppa,AL,34.2982,-86.5506,75.1,1840025862
Turin,GA,33.3234,-84.6374,91.5,1840016861
Plainview,CA,36.1431,-119.1355,546.1,1840024876
Kapowsin,WA,46.9727,-122.2273,35.4,1840023832
Scotia,NE,41.4678,-98.7024,205.5,1840011465
Wounded Knee,SD,43.1435,-102.3681,136.4,1840006845
New Blaine,AR,35.2931,-93.4202,91.5,1840025827
Brownsville,OH,39.9437,-82.2516,163.9,1840026537
Lake Sherwood,WI,44.2057,-89.7942,138.5,1840042467
Palmer,MI,46.4436,-87.5817,246.2,1840006569
Charlottesville,IN,39.7903,-85.6128,232.2,1840152797
Minburn,IA,41.7576,-94.0285,672.2,1840008159
Stapleton,GA,33.2169,-82.4672,83.5,1840015737
Palmer,NE,41.2224,-98.2599,272.9,1840011657
Darwin,MN,45.0969,-94.4137,73,1840006732
Thomaston,AL,32.2683,-87.6237,72.3,1840016998
Herbst,IN,40.5145,-85.7815,17.7,1840024290
Marion,MN,43.9431,-92.3531,78.2,1840071473
Turpin,OK,36.8705,-100.8825,145.7,1840026905
Kingsville,MO,38.7438,-94.0699,263.7,1840008576
Whittier,AK,60.7852,-148.6455,11.9,1840023397
Caroleen,NC,35.2811,-81.7913,131.5,1840025816
Cross Timbers,MO,38.0242,-93.2294,325.8,1840007553
Center Point,IN,39.4154,-87.0752,196.6,1840009673
Lawler,IA,43.0721,-92.1533,152.4,1840008001
Harrisburg,MO,39.1397,-92.4579,182.8,1840010686
San Lucas,CA,36.1283,-121.0218,369.3,1840019022
Grand Beach,MI,41.774,-86.7887,160.2,1840011225
Salem,GA,32.7588,-84.1933,16.5,1840029451
Mooreland,IN,39.9973,-85.2513,361,1840009483
Richfield,PA,40.6868,-77.114,125.2,1840035170
Bethel,DE,38.5711,-75.6195,329.6,1840006073
Salt Lick,KY,38.1194,-83.6156,185.8,1840015207
Gunnison,MS,33.9437,-90.9468,148.1,1840016747
Granton,WI,44.5886,-90.4614,266.4,1840002179
Wood Lake,MN,44.6513,-95.5358,192.6,1840010010
Hollyvilla,KY,38.0929,-85.7469,573.7,1840014307
Gilby,ND,48.0835,-97.4679,118.9,1840000100
Lake View,TX,29.459,-100.9532,285.9,1840018245
London Mills,IL,40.7106,-90.2661,212.3,1840012011
Cokesbury,SC,34.29,-82.2087,244.6,1840013087
Hamilton,WA,48.5283,-121.9839,121.3,1840021067
Hayti Heights,MO,36.2311,-89.7682,148,1840007671
Tucker,MS,32.708,-89.0498,37.4,1840013799
Hollister,ID,42.3529,-114.5839,135.6,1840020082
Alta,UT,40.5818,-111.6229,32.1,1840021390
Cumberland Gap,TN,36.5974,-83.6658,524.3,1840016020
Meridian,CA,39.1405,-121.9078,27.4,1840024523
Casey,IA,41.5075,-94.5214,195.9,1840007072
Fairfield,NE,40.4323,-98.1033,201.3,1840008336
Paden,OK,35.508,-96.5674,328.5,1840022741
Eagleville,MO,40.4685,-93.9862,143.4,1840010419
Glendale,UT,37.3342,-112.6035,20.7,1840021569
Otis,KS,38.5347,-99.0533,259.6,1840009655
Central,AZ,32.8692,-109.7908,86.4,1840022958
Rock Island Arsenal,IL,41.5169,-90.5409,92.1,1840073773
Hartsburg,IL,40.2505,-89.4411,251.8,1840012306
Goldston,NC,35.5929,-79.3286,174.7,1840016258
Kimberly,WV,38.1407,-81.2967,162.3,1840038146
Albion,ID,42.4098,-113.5806,307.2,1840018682
Green Lane,PA,40.3363,-75.4709,554.8,1840003699
Chilcoot-Vinton,CA,39.8067,-120.1388,10.9,1840073908
Strong,AR,33.1079,-92.3556,90.4,1840015733
North Garden,VA,37.9612,-78.6334,51,1840117239
Stovall,NC,36.4476,-78.5689,138,1840016052
Donalds,SC,34.3766,-82.3467,173.6,1840016667
Shickley,NE,40.4165,-97.7241,175.2,1840012053
Mesa,CA,37.419,-118.5424,41.2,1840074418
Artesia,MS,33.4164,-88.6424,153.8,1840015689
Scammon,KS,37.2781,-94.823,230.3,1840001717
Blooming Valley,PA,41.68,-80.0396,71.6,1840000550
Joy,IL,41.1969,-90.8788,337.6,1840011677
Tennyson,WI,42.6907,-90.6868,335,1840002965
Sledge,MS,34.4326,-90.2212,270.3,1840017942
Plymouth,IA,43.2464,-93.1233,327.2,1840009052
Fulton,OH,40.463,-82.8283,296.3,1840012022
Turkey Creek,LA,30.8732,-92.417,58.3,1840018206
Haydenville,OH,39.4807,-82.3238,168.7,1840026632
Gatewood,WV,38.0052,-81.0663,93.6,1840122433
Bitter Springs,AZ,36.6118,-111.6475,18,1840017661
Waterford,OH,39.5407,-81.6424,305.9,1840026638
Leary,GA,31.4847,-84.5133,44.9,1840014954
Rudyard,MT,48.5599,-110.55,157.2,1840018356
Toone,TN,35.3565,-88.9542,133.9,1840016387
Garner,TX,32.827,-97.9847,41.5,1840036702
Dalmatia,PA,40.65,-76.9027,211.3,1840026371
Bastian,VA,37.1535,-81.1525,122.6,1840037328
Orleans,NE,40.1317,-99.4551,240.1,1840012302
Emery,UT,38.9252,-111.2522,117.3,1840021445
Arkansaw,WI,44.6334,-92.022,196.9,1840025358
Farber,MO,39.2747,-91.5762,188,1840008514
Hardesty,OK,36.6148,-101.1936,199.3,1840021626
Cooperstown,PA,41.4998,-79.8736,260.1,1840003424
Bostwick,GA,33.7373,-83.5141,49.6,1840013737
Herrick,IL,39.2196,-88.9848,315.1,1840012586
Wilbur Park,MO,38.5532,-90.3087,2396.7,1840012831
Juda,WI,42.59,-89.5092,237.1,1840025473
Penn Lake Park,PA,41.1149,-75.7736,90.8,1840000765
Ekalaka,MT,45.8897,-104.5506,139.5,1840021188
Clarks,NE,41.2163,-97.8394,140,1840010286
Forbestown,CA,39.53,-121.2689,22.9,1840025568
Bowlegs,OK,35.1473,-96.6693,38.6,1840021775
Donnelsville,OH,39.9155,-83.943,118.6,1840012434
South Toledo Bend,TX,31.1568,-93.6074,44.2,1840019558
Rochelle,TX,31.2232,-99.2066,89.4,1840022964
Lomax,IL,40.6792,-91.0754,120.8,1840011792
Bayard,IA,41.8522,-94.5585,324.1,1840007074
Holiday Lake,IA,41.8175,-92.4529,53.5,1840029701
Harrodsburg,IN,39.018,-86.5532,33.2,1840024487
Cottonwood,TX,32.4613,-96.3965,98.9,1840019452
Plymouth,NE,40.3024,-96.9886,398.9,1840012289
Grantsville,WV,38.9204,-81.0933,329.2,1840006044
Loomis,NE,40.4783,-99.5075,157.6,1840012077
Mason,IL,38.9537,-88.6257,111.3,1840009688
Dearing,KS,37.0534,-95.6954,94.6,1840007620
Daisy,GA,32.151,-81.8362,148.8,1840014911
Wales,UT,39.4851,-111.6361,361.3,1840022444
Waltonville,IL,38.2141,-89.0381,115.5,1840012915
Advance,MI,45.2161,-85.0807,52.7,1840025189
Stinson Beach,CA,37.9026,-122.6501,160.5,1840018891
Beaverdam,OH,40.8328,-83.9739,226.8,1840011950
New Market,IA,40.7324,-94.9004,330.1,1840008301
Garden Farms,CA,35.4158,-120.6141,130.7,1840024938
Neeses,SC,33.5365,-81.1236,83.7,1840016826
Bernice,OK,36.6217,-94.9118,175.2,1840020370
Morton,MN,44.5534,-94.985,117.9,1840007862
Mineral Bluff,GA,34.914,-84.2776,101.4,1840025841
Comfrey,MN,44.1111,-94.9029,333.7,1840006791
Spring Lake,FL,28.4952,-82.3017,42.9,1840014106
Ravensdale,WA,47.3589,-121.9781,115.3,1840018412
Avon,NC,35.3465,-75.5069,62.9,1840025780
Parryville,PA,40.8243,-75.6701,88.7,1840003565
Smyer,TX,33.5874,-102.1636,179.3,1840022948
White Oak,NC,34.7396,-78.7186,28,1840013568
Weippe,ID,46.3787,-115.9396,357,1840021158
Scranton,ND,46.1498,-103.1429,207.6,1840001989
Kennebec,SD,43.9035,-99.8619,167,1840002527
Chauncey,GA,32.1059,-83.0646,82.6,1840014903
Ethel,MS,33.122,-89.465,244.1,1840016893
Pierrepont Manor,NY,43.7374,-76.061,184.1,1840023985
Braswell,GA,33.9836,-84.9591,45,1840015632
Vibbard,MO,39.3854,-94.1455,101.7,1840032168
Oak Grove Village,MO,38.2278,-91.1495,231.7,1840012862
Runnelstown,MS,31.3779,-89.1143,75.1,1840032544
Kenney,IL,40.0981,-89.0862,268.7,1840012314
Alexandria,PA,40.5583,-78.0997,416.4,1840001062
Maddock,ND,47.9624,-99.5293,161.5,1840000091
Stanley,KY,37.8183,-87.2452,170.4,1840030586
Baldwin,IL,38.1838,-89.8451,214,1840012931
Leon,WV,38.7471,-81.9555,119.1,1840006049
Reserve,NM,33.709,-108.7614,255.7,1840022841
Hayti,SD,44.658,-97.2049,360.4,1840002300
Oak Glen,CA,34.0448,-116.9497,9.5,1840024933
Anchor Bay,CA,38.8126,-123.5704,40.6,1840025580
Barry,TX,32.0999,-96.6378,324.1,1840019503
Rockholds,KY,36.8308,-84.1131,120.1,1840026916
Siracusaville,LA,29.6886,-91.1522,178.4,1840027024
Versailles,IL,39.8842,-90.6587,152.7,1840012423
Auburn,WY,42.7969,-111.0216,38.9,1840017450
Ranchitos Las Lomas,TX,27.6282,-99.2345,39.2,1840037070
Mission,WI,44.3454,-90.7631,254.1,1840153095
Petrolia,TX,34.0131,-98.2313,192.3,1840020548
Grimesland,NC,35.5685,-77.2025,208.9,1840016278
Lazy Y U,AZ,35.1369,-113.9684,9,1840075406
Hoytville,OH,41.19,-83.7843,191.6,1840011552
Ryan,IA,42.3524,-91.4849,324.7,1840009100
Montross,VA,38.0941,-76.8229,137.9,1840006283
Fredonia,PA,41.3219,-80.2581,354.5,1840000658
Fidelity,MO,37.0816,-94.3095,147,1840010876
Otwell,IN,38.4565,-87.0959,79.6,1840026740
Willow River,MN,46.3206,-92.8346,81,1840009981
Rio Oso,CA,38.9518,-121.531,21.9,1840024525
South Williamson,KY,37.6633,-82.2879,71.8,1840030585
Altoona,KS,37.5249,-95.6615,265.5,1840007588
Westport,OK,36.1942,-96.3362,32.5,1840022664
McLain,MS,31.1037,-88.8239,41.8,1840017105
Crawfordsville,IA,41.2139,-91.5366,336,1840007101
Healy,KS,38.603,-100.6176,41,1840026732
Westport,OR,46.1303,-123.3715,213.9,1840025278
New Home,TX,33.3269,-101.9117,141.5,1840020673
Lewisville,IN,39.8068,-85.3529,302.7,1840009481
Bricelyn,MN,43.5607,-93.8131,354.1,1840004171
Sumner,MS,33.9693,-90.3693,257.7,1840016740
New Troy,MI,41.879,-86.5475,107,1840025506
Pedricktown,NJ,39.7658,-75.4085,81.4,1840024374
Stollings,WV,37.8409,-81.9625,269.2,1840038179
Popponesset,MA,41.5737,-70.4636,222,1840031248
Gasquet,CA,41.8429,-123.9731,29.7,1840025509
Mahtowa,MN,46.5616,-92.6279,13.3,1840025267
Cromwell,MN,46.6795,-92.8731,76.8,1840006647
Donahue,IA,41.6916,-90.6747,84.4,1840007083
Manistee Lake,MI,44.7841,-85.0211,39.7,1840039589
Dunlevy,PA,40.113,-79.8591,265.6,1840003651
Brainard,NE,41.1821,-97.0024,237.7,1840011622
Laurelton,PA,40.8815,-77.2024,247.7,1840024210
Sunset Bay,NY,42.5607,-79.1307,213.1,1840026200
Summersville,KY,37.3265,-85.543,48.9,1840026853
Essex,MO,36.8119,-89.8627,612.6,1840008785
Wyoming,NY,42.8241,-78.0842,202.8,1840004472
Adelphi,OH,39.4647,-82.7456,398.7,1840010653
Good Hope,GA,33.785,-83.6094,76.5,1840013713
Randlett,OK,34.1773,-98.4639,224.6,1840021908
Romeo,CO,37.1718,-105.9854,368.4,1840021577
Bear Creek Village,PA,41.1875,-75.7553,74.3,1840003465
Brodnax,VA,36.7033,-78.0318,200,1840006509
Lagro,IN,40.8391,-85.7275,237.5,1840014647
Scandinavia,WI,44.4608,-89.1461,161.3,1840002363
Protivin,IA,43.2167,-92.089,320.5,1840009037
Ashley Heights,NC,35.09,-79.374,63,1840013504
Kawela Bay,HI,21.6991,-158.0026,242.4,1840029584
Moro,OR,45.4837,-120.7333,284.1,1840019937
Waldo,OH,40.4598,-83.0848,217.6,1840012031
Oak Grove,AR,36.4642,-93.4302,51.1,1840027765
Frazer,MT,48.0532,-106.048,86.8,1840017294
Swall Meadows,CA,37.5061,-118.6426,31.6,1840076346
Double Horn,TX,30.4961,-98.217,71.6,1840000022
Sandusky,IA,40.4579,-91.3868,98.6,1840057525
Long Hollow,SD,45.6823,-97.1611,9.7,1840040574
New Ulm,TX,29.8874,-96.4913,26.2,1840036524
Bowdle,SD,45.4512,-99.6565,219.4,1840000273
Sodaville,OR,44.4831,-122.8691,200,1840021252
Letts,IA,41.3301,-91.2354,248,1840008249
Merna,NE,41.4852,-99.7611,262.4,1840011471
Amargosa,TX,27.8916,-98.1086,105.2,1840037137
Creekside,KY,38.2914,-85.5701,1047,1840014293
Southview,PA,40.332,-80.2561,154.9,1840024314
Fries,VA,36.714,-80.9752,220.3,1840006561
Uplands Park,MO,38.6927,-90.2829,1982.6,1840012825
Snow Lake Shores,MS,34.824,-89.2385,206.4,1840017897
Powers,MI,45.6878,-87.5266,149.7,1840010918
Arapahoe,NC,35.0215,-76.826,64.7,1840015469
Alger,WA,48.6175,-122.3368,53.9,1840017312
Basin,MT,46.2834,-112.2871,11.1,1840017386
Cumberland City,TN,36.3828,-87.6403,28,1840016012
Mead,OK,33.9979,-96.5187,39.2,1840022895
Mountain Park,OK,34.6988,-98.9524,186,1840022799
Betterton,MD,39.3652,-76.069,141.6,1840005797
Almira,WA,47.7105,-118.9369,273.1,1840021108
Remer,MN,47.0569,-93.9126,105.5,1840008838
Taylor,WI,44.3217,-91.1204,192.3,1840002394
Akeley,MN,47.0005,-94.728,95.4,1840006627
Madison,PA,40.2455,-79.6748,321.1,1840001144
Acacia Villas,FL,26.6457,-80.1104,2257.1,1840042854
New Bloomington,OH,40.5837,-83.3125,318.3,1840012030
Jerome,AZ,34.7471,-112.1076,178.3,1840021773
McFarland,KS,39.0545,-96.2381,394.5,1840008547
Finleyville,PA,40.2528,-80.002,774,1840003655
Camp Dennison,OH,39.1933,-84.2899,261.6,1840025622
Toms Brook,VA,38.9465,-78.44,396.7,1840006005
Duncombe,IA,42.4698,-93.9968,71.2,1840008053
Parker,KS,38.3285,-94.9899,173.1,1840009747
Aguila,AZ,33.9376,-113.1665,85.7,1840022918
Vernon Center,MN,43.9626,-94.1665,286,1840010025
Westover,PA,40.7465,-78.6821,51.9,1840003506
Centre Island,NY,40.9017,-73.5211,128.2,1840005340
Wrenshall,MN,46.6217,-92.384,93.8,1840009973
Bay City,WI,44.5873,-92.4573,236.5,1840002285
Butte,NE,42.9125,-98.8479,297.2,1840010078
Quenemo,KS,38.5801,-95.5266,314.9,1840009779
Vadito,NM,36.1929,-105.6755,162.2,1840019013
Kingston,UT,38.2067,-112.1793,26.1,1840021504
Sheep Springs,NM,36.1593,-108.6905,27.3,1840018987
Echo Hills,CO,39.6748,-105.4134,245.9,1840149497
New Odanah,WI,46.5986,-90.6509,57.6,1840042189
Anon Raices,PR,18.1389,-66.5856,330,1630025223
Linwood,KS,39.0019,-95.0362,237.3,1840009612
Richlawn,KY,38.2547,-85.6412,1715.4,1840030566
Saxman,AK,55.3232,-131.5892,144.5,1840023271
Clarksville,MI,42.8421,-85.2425,276.5,1840010072
Lacona,IA,41.1901,-93.385,237.8,1840008215
Wabbaseka,AR,34.3592,-91.7928,192.8,1840016658
Casnovia,MI,43.2336,-85.7895,131.1,1840010063
Mapleton,PA,40.3929,-77.9412,206.3,1840001069
La Jara,NM,36.1055,-106.9419,9.8,1840017744
Cuyamungue Grant,NM,35.8464,-105.9948,54.7,1840040001
Damascus,AR,35.3671,-92.4108,74.8,1840016294
Otter Lake,MI,43.2138,-83.4595,184.5,1840011003
Greensboro,PA,39.7921,-79.9126,392.6,1840000719
Sparland,IL,41.0295,-89.441,242.9,1840011773
Burdett,KS,38.1935,-99.5264,233.4,1840007518
Nickelsville,VA,36.7517,-82.416,290.1,1840006546
Evening Shade,AR,36.07,-91.6218,83.5,1840013325
Herman,NE,41.6739,-96.2167,185.4,1840011528
Hillcrest Heights,FL,27.8083,-81.5695,0,1840017239
Caspar,CA,39.3631,-123.8043,46.5,1840025583
Willard,NM,34.5948,-106.0325,150.7,1840022808
Willow Lake,SD,44.6279,-97.6386,253.1,1840002151
Crumpton,MD,39.2358,-75.9223,148,1840068428
Westhope,ND,48.9112,-101.0176,447.3,1840001853
Cedar Lake,OK,35.4276,-98.193,160.5,1840147577
Plum,TX,29.9324,-96.9812,39.6,1840112792
Cleo Springs,OK,36.4046,-98.4401,251.5,1840022673
Hermosa,SD,43.8399,-103.193,289.3,1840002640
San Pedro,TX,25.9812,-97.5882,113.1,1840136677
Pine Hill,NY,42.1308,-74.4666,67,1840004709
Waukau,WI,43.9862,-88.7705,100.1,1840025390
Jacona,NM,35.8887,-106.0386,164.1,1840024914
Desert Shores,CA,33.4041,-116.0394,199,1840019370
Mount Hood,OR,45.5339,-121.5662,72.4,1840025300
Fallon,MT,46.8373,-105.127,27.4,1840017367
Cressey,CA,37.421,-120.6557,79,1840022557
Martin,GA,34.4856,-83.1985,55.2,1840016613
Chandler,MN,43.9306,-95.9512,175.3,1840006801
Boulevard,CA,32.664,-116.2896,35.5,1840022968
Gadsden,TN,35.7768,-88.9861,123.7,1840016236
Bradfordsville,KY,37.4943,-85.1481,319.9,1840013233
Lorimor,IA,41.1268,-94.0569,321.3,1840009348
Proctorsville,VT,43.381,-72.6373,170.5,1840025410
Ruby,SC,34.7462,-80.1799,56.1,1840017925
Lafayette,OH,40.7589,-83.9499,232.2,1840011953
Herndon,PA,40.7104,-76.8519,175.2,1840035013
Belview,MN,44.6065,-95.3287,151.3,1840006782
Viola,AR,36.3968,-91.9863,88.2,1840016076
Reklaw,TX,31.8662,-94.9834,47.1,1840020789
Dewey Beach,DE,38.6958,-75.0749,471,1840006061
Gilmore,MD,39.5831,-78.9513,135.7,1840024424
Leola,SD,45.7212,-98.9386,186.8,1840002026
Sublette,IL,41.6438,-89.231,345.8,1840011434
Burnettsville,IN,40.7612,-86.5947,185.9,1840009378
Everest,KS,39.677,-95.4248,141.1,1840008426
Gallatin,TX,31.8969,-95.152,30,1840020788
St. Michael,PA,40.329,-78.7717,108,1840024284
Colony,KS,38.0712,-95.3629,285.6,1840007516
Wadsworth,TX,28.8224,-95.9276,18.5,1840036606
Reinerton,PA,40.5914,-76.5359,297.6,1840026395
Helix,OR,45.8507,-118.6591,36.1,1840019914
Platte Center,NE,41.5374,-97.4886,370,1840011455
Yatesville,GA,32.9133,-84.1423,160.1,1840016946
Marne,OH,40.0725,-82.3091,157.7,1840026538
McCutchenville,OH,40.9944,-83.2547,49.7,1840026388
Earl,NC,35.1954,-81.534,160.5,1840016334
Tocsin,IN,40.8303,-85.1091,296.6,1840030031
Chamisal,NM,36.1725,-105.7459,84.2,1840017678
Clifton,VA,38.7802,-77.3866,408.5,1840006043
Calhoun,MO,38.4683,-93.6251,140.1,1840007491
Williams,IA,42.4892,-93.5412,162.3,1840010100
West Okoboji,IA,43.3489,-95.1635,109.9,1840010059
Clay Center,OH,41.5731,-83.3641,136,1840010215
Marquette,WI,43.7464,-89.1384,144.3,1840002592
Gorham,KS,38.8806,-99.0237,314.3,1840008557
Princeton,CA,39.4016,-122.0194,94.4,1840024471
Cedar Hill,TN,36.5512,-87.001,221.2,1840014412
Lobo Canyon,NM,35.2238,-107.7209,32.1,1840145148
Plymouth,UT,41.8734,-112.1454,158,1840021330
Bow,WA,48.5613,-122.4077,118.1,1840037749
El Combate,PR,17.9822,-67.2089,239.9,1630035704
Bowling Green,IN,39.3831,-87.0117,277.5,1840054347
Indian Wells,AZ,35.4089,-110.1062,13.3,1840022577
Smith Island,MD,37.9748,-76.0251,31.7,1840031486
Hickman,TN,36.1451,-85.9413,90.5,1840109858
New Harmony,UT,37.4803,-113.3096,222.3,1840022558
Williston,OH,41.6026,-83.3419,224.8,1840026267
Houston Lake,MO,39.1924,-94.6219,1020.8,1840007357
Uniontown,KS,37.8471,-94.9755,270.6,1840010845
Lakeview Heights,KY,38.152,-83.5043,336.8,1840014292
Hersey,MI,43.8513,-85.4419,125,1840010951
Maupin,OR,45.1732,-121.0881,98.5,1840019943
Fanshawe,OK,34.9738,-94.8543,6,1840021797
La Grange,WY,41.6387,-104.1629,355.6,1840021304
Menominee,IL,42.4747,-90.5429,71.8,1840011106
Sibley,MO,39.1758,-94.2009,131.8,1840012727
Gordon,AL,31.1436,-85.0925,47.1,1840006413
Midland,OH,39.3069,-83.9108,277.6,1840012622
Fayette City,PA,40.1008,-79.8387,686.5,1840000662
Charlo,MT,47.4427,-114.1716,69,1840017332
Taylorsville,GA,34.086,-84.9875,91.9,1840016671
Ford Cliff,PA,40.7608,-79.5358,1165.5,1840003517
Dowelltown,TN,36.0125,-85.9426,182.2,1840016185
Sterling,UT,39.1934,-111.6904,176.8,1840022443
Nebo,IL,39.4421,-90.7882,316.1,1840012536
Rothbury,MI,43.5199,-86.3588,55.7,1840010956
Leitersburg,MD,39.6928,-77.6206,78.2,1840005607
Auburntown,TN,35.9511,-86.0969,237.2,1840015371
Odum,GA,31.6665,-82.0269,67.6,1840014942
Atalissa,IA,41.5715,-91.1664,247.2,1840007097
Edna,CA,35.2108,-120.606,112.4,1840024937
Higgston,GA,32.2164,-82.467,43.6,1840015817
West Manchester,OH,39.9034,-84.6263,457.5,1840012500
Grimes,CA,39.0741,-121.8988,60.6,1840024468
Wesley,IA,43.0891,-93.9929,205.7,1840010055
Nesika Beach,OR,42.5045,-124.4065,60.1,1840025465
Oxbow,ND,46.6687,-96.8101,89.2,1840001933
Shuqualak,MS,32.9793,-88.5693,121.1,1840018044
Chancellor,SD,43.3719,-96.9875,344.9,1840000355
Turley,NM,36.7366,-107.79,29.5,1840033596
Port Clinton,PA,40.5818,-76.0267,179.5,1840002774
Richburg,SC,34.7168,-81.0196,156,1840017924
Gwynneville,IN,39.6609,-85.648,181.7,1840054828
Sugar Grove,OH,39.6279,-82.5456,675.4,1840012474
Adamsville,OH,40.0689,-81.8826,145.6,1840010518
Wurtsboro Hills,NY,41.5966,-74.5052,115.3,1840085997
Clinchco,VA,37.1588,-82.3562,48.9,1840006458
Singer,LA,30.6512,-93.4117,19.7,1840025999
Vallonia,IN,38.8461,-86.0991,180.8,1840026692
Pisinemo,AZ,32.035,-112.3193,60.1,1840019483
Bigfork,MN,47.7473,-93.6525,73.3,1840006612
Stratton,NE,40.1503,-101.228,316.2,1840012297
Rosholt,SD,45.8662,-96.7318,328.2,1840002036
Rowley,IA,42.3685,-91.8443,351,1840009104
Oak Grove,IL,41.412,-90.5742,207.2,1840011445
South Prairie,WA,47.1373,-122.0939,519.1,1840022308
Kongiganak,AK,59.9858,-162.8544,10.3,1840023335
San Mar,MD,39.5521,-77.641,292.4,1840005604
Beaver Crossing,NE,40.7782,-97.2825,208,1840011836
Lore City,OH,39.9832,-81.46,178.2,1840012353
